label,image
RonanTheAccuser_16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_16.jpg?raw=true
RonanTheAccuser_17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_17.jpg?raw=true
RonanTheAccuser_18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_18.jpg?raw=true
RonanTheAccuser_19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_19.jpg?raw=true
RonanTheAccuser_20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_20.jpg?raw=true
RonanTheAccuser_7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_7.jpg?raw=true
RonanTheAccuser_8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_8.jpg?raw=true
RonanTheAccuser_9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_9.jpg?raw=true
RonanTheAccuser_Environment.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RonanTheAccuser_Environment.jpg?raw=true
Taskmaster10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster10.jpg?raw=true
Taskmaster11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster11.jpg?raw=true
Taskmaster12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster12.jpg?raw=true
Taskmaster13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster13.jpg?raw=true
Taskmaster14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster14.jpg?raw=true
Taskmaster15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster15.jpg?raw=true
Taskmaster16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster16.jpg?raw=true
Taskmaster17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster17.jpg?raw=true
Taskmaster18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster18.jpg?raw=true
Taskmaster19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster19.jpg?raw=true
Taskmaster20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster20.jpg?raw=true
Taskmaster21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster21.jpg?raw=true
Taskmaster22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster22.jpg?raw=true
Taskmaster23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster23.jpg?raw=true
Taskmaster5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster5.jpg?raw=true
Taskmaster6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster6.jpg?raw=true
Taskmaster7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster7.jpg?raw=true
Taskmaster8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster8.jpg?raw=true
Taskmaster9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster9.jpg?raw=true
Zola_10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_10.jpg?raw=true
Zola_11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_11.jpg?raw=true
Zola_12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_12.jpg?raw=true
Zola_13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_13.jpg?raw=true
Zola_14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_14.jpg?raw=true
Zola_15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_15.jpg?raw=true
Zola_16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_16.jpg?raw=true
Zola_17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_17.jpg?raw=true
Zola_18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_18.jpg?raw=true
Zola_19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_19.jpg?raw=true
Zola_20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_20.jpg?raw=true
Zola_21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_21.jpg?raw=true
Zola_22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_22.jpg?raw=true
Zola_23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_23.jpg?raw=true
Zola_24.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_24.jpg?raw=true
Zola_25.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_25.jpg?raw=true
Zola_26.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_26.jpg?raw=true
Zola_27.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_27.jpg?raw=true
Zola_28.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_28.jpg?raw=true
Zola_29.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_29.jpg?raw=true
Zola_30.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_30.jpg?raw=true
Zola_31.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_31.jpg?raw=true
Zola_6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_6.jpg?raw=true
Zola_7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_7.jpg?raw=true
Zola_8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_8.jpg?raw=true
Zola_9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_9.jpg?raw=true
klaw10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw10.jpg?raw=true
klaw11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw11.jpg?raw=true
klaw12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw12.jpg?raw=true
klaw13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw13.jpg?raw=true
klaw14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw14.jpg?raw=true
klaw15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw15.jpg?raw=true
klaw16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw16.jpg?raw=true
klaw17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw17.jpg?raw=true
klaw18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw18.jpg?raw=true
klaw19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw19.jpg?raw=true
klaw20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw20.jpg?raw=true
klaw21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw21.jpg?raw=true
klaw6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw6.jpg?raw=true
klaw7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw7.jpg?raw=true
klaw8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw8.jpg?raw=true
klaw9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/klaw9.jpg?raw=true
mutagen10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen10.jpg?raw=true
mutagen11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen11.jpg?raw=true
mutagen12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen12.jpg?raw=true
mutagen13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen13.jpg?raw=true
mutagen14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen14.jpg?raw=true
mutagen15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen15.jpg?raw=true
mutagen16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen16.jpg?raw=true
mutagen17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen17.jpg?raw=true
mutagen18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen18.jpg?raw=true
mutagen19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen19.jpg?raw=true
mutagen20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen20.jpg?raw=true
mutagen21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen21.jpg?raw=true
mutagen22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen22.jpg?raw=true
mutagen23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen23.jpg?raw=true
mutagen24.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen24.jpg?raw=true
mutagen25.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen25.jpg?raw=true
mutagen26.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen26.jpg?raw=true
mutagen27.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen27.jpg?raw=true
mutagen28.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen28.jpg?raw=true
mutagen29.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen29.jpg?raw=true
mutagen30.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen30.jpg?raw=true
mutagen31.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen31.jpg?raw=true
mutagen6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen6.jpg?raw=true
mutagen7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen7.jpg?raw=true
mutagen8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen8.jpg?raw=true
mutagen9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/mutagen9.jpg?raw=true
rhino10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino10.jpg?raw=true
rhino11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino11.jpg?raw=true
rhino12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino12.jpg?raw=true
rhino13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino13.jpg?raw=true
rhino14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino14.jpg?raw=true
rhino15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino15.jpg?raw=true
rhino16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino16.jpg?raw=true
rhino17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino17.jpg?raw=true
rhino18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino18.jpg?raw=true
rhino19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino19.jpg?raw=true
rhino20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino20.jpg?raw=true
rhino21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino21.jpg?raw=true
rhino5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino5.jpg?raw=true
rhino6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino6.jpg?raw=true
rhino7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino7.jpg?raw=true
rhino8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino8.jpg?raw=true
rhino9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/rhino9.jpg?raw=true
risky10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/risky10.jpg?raw=true
risky11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/risky11.jpg?raw=true
risky12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/risky12.jpg?raw=true
risky14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/risky14.jpg?raw=true
risky15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/risky15.jpg?raw=true
