label,image
Crossbones7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones7.jpg?raw=true
Crossbones8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones8.jpg?raw=true
Crossbones9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones9.jpg?raw=true
RedSkull1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull1.jpg?raw=true
RedSkull10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull10.jpg?raw=true
RedSkull11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull11.jpg?raw=true
RedSkull12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull12.jpg?raw=true
RedSkull13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull13.jpg?raw=true
RedSkull14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull14.jpg?raw=true
RedSkull15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull15.jpg?raw=true
RedSkull16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull16.jpg?raw=true
RedSkull17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull17.jpg?raw=true
RedSkull18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull18.jpg?raw=true
RedSkull19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull19.jpg?raw=true
RedSkull2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull2.jpg?raw=true
RedSkull20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull20.jpg?raw=true
RedSkull21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull21.jpg?raw=true
RedSkull22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull22.jpg?raw=true
RedSkull23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull23.jpg?raw=true
RedSkull24.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull24.jpg?raw=true
RedSkull25.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull25.jpg?raw=true
RedSkull26.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull26.jpg?raw=true
RedSkull27.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull27.jpg?raw=true
RedSkull28.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull28.jpg?raw=true
RedSkull3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull3.jpg?raw=true
RedSkull4A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull4A.jpg?raw=true
RedSkull4B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull4B.jpg?raw=true
RedSkull5A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull5A.jpg?raw=true
RedSkull5B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull5B.jpg?raw=true
RedSkull6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull6.jpg?raw=true
RedSkull7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull7.jpg?raw=true
RedSkull8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull8.jpg?raw=true
RedSkull9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/RedSkull9.jpg?raw=true
Taskmaster1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster1.jpg?raw=true
Taskmaster10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster10.jpg?raw=true
Taskmaster11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster11.jpg?raw=true
Taskmaster12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster12.jpg?raw=true
Taskmaster13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster13.jpg?raw=true
Taskmaster14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster14.jpg?raw=true
Taskmaster15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster15.jpg?raw=true
Taskmaster16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster16.jpg?raw=true
Taskmaster17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster17.jpg?raw=true
Taskmaster18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster18.jpg?raw=true
Taskmaster19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster19.jpg?raw=true
Taskmaster2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster2.jpg?raw=true
Taskmaster20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster20.jpg?raw=true
Taskmaster21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster21.jpg?raw=true
Taskmaster22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster22.jpg?raw=true
Taskmaster23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster23.jpg?raw=true
Taskmaster3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster3.jpg?raw=true
Taskmaster4A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster4A.jpg?raw=true
Taskmaster4B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster4B.jpg?raw=true
Taskmaster5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster5.jpg?raw=true
Taskmaster6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster6.jpg?raw=true
Taskmaster7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster7.jpg?raw=true
Taskmaster8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster8.jpg?raw=true
Taskmaster9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Taskmaster9.jpg?raw=true
Zola_0_1A_MainScheme.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_1A_MainScheme.jpg?raw=true
Zola_0_1B_MainScheme.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_1B_MainScheme.jpg?raw=true
Zola_0_2A_MainScheme.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_2A_MainScheme.jpg?raw=true
Zola_0_2B_MainScheme.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_2B_MainScheme.jpg?raw=true
Zola_0_Villain_I.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_Villain_I.jpg?raw=true
Zola_0_Villain_II.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_Villain_II.jpg?raw=true
Zola_0_Villain_III.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_0_Villain_III.jpg?raw=true
Zola_10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_10.jpg?raw=true
Zola_11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_11.jpg?raw=true
Zola_12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_12.jpg?raw=true
Zola_13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_13.jpg?raw=true
Zola_14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_14.jpg?raw=true
Zola_15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_15.jpg?raw=true
Zola_16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_16.jpg?raw=true
Zola_17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_17.jpg?raw=true
Zola_18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_18.jpg?raw=true
Zola_19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_19.jpg?raw=true
Zola_20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_20.jpg?raw=true
Zola_21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_21.jpg?raw=true
Zola_22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_22.jpg?raw=true
Zola_23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_23.jpg?raw=true
Zola_24.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_24.jpg?raw=true
Zola_25.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_25.jpg?raw=true
Zola_26.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_26.jpg?raw=true
Zola_27.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_27.jpg?raw=true
Zola_28.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_28.jpg?raw=true
Zola_29.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_29.jpg?raw=true
Zola_30.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_30.jpg?raw=true
Zola_31.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_31.jpg?raw=true
Zola_6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_6.jpg?raw=true
Zola_7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_7.jpg?raw=true
Zola_8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_8.jpg?raw=true
Zola_9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Zola_9.jpg?raw=true
